Time,Ax,Ay,Az,Gx,Gy,Gz
16:09:13:004,-0.06,0.00,10.09,-0.25,-0.11,-0.31
16:09:13:024,-0.04,0.00,10.05,-0.20,-0.24,-0.42
16:09:13:044,-0.07,0.01,10.07,-0.18,-0.11,-0.43
16:09:13:064,-0.07,0.00,10.03,-0.25,-0.26,-0.44
16:09:13:084,-0.05,0.00,10.02,-0.24,-0.15,-0.27
16:09:13:104,-0.05,-0.01,10.06,-0.16,-0.08,-0.37
16:09:13:124,-0.05,-0.01,10.05,-0.17,-0.14,-0.40
16:09:13:144,-0.06,0.00,10.05,-0.34,-0.20,-0.36
16:09:13:164,-0.07,0.00,10.05,-0.21,-0.03,-0.34
16:09:13:184,-0.08,0.00,10.02,-0.20,-0.13,-0.34
16:09:13:204,-0.06,0.00,10.03,-0.20,-0.33,-0.34
16:09:13:224,-0.06,0.00,10.08,-0.22,-0.08,-0.36
16:09:13:244,-0.07,0.00,10.04,-0.20,-0.15,-0.33
16:09:13:264,-0.08,0.00,10.03,-0.20,-0.09,-0.28
16:09:13:284,-0.06,0.02,10.06,-0.23,-0.02,-0.39
16:09:13:304,-0.07,0.01,9.99,-0.22,-0.25,-0.37
16:09:13:324,-0.04,0.01,10.04,-0.15,0.13,-0.34
16:09:13:344,-0.06,0.01,10.08,-0.23,-0.11,-0.40
16:09:13:364,-0.05,-0.03,10.06,-0.21,-0.20,-0.39
16:09:13:384,-0.09,0.00,10.04,-0.25,0.04,-0.33
16:09:13:405,-0.07,0.00,10.04,-0.26,-0.17,-0.42
16:09:13:425,-0.06,0.00,10.05,-0.20,-0.16,-0.38
16:09:13:444,-0.03,0.00,10.10,-0.17,0.02,-0.40
16:09:13:464,-0.06,-0.01,10.09,-0.35,0.05,-0.38
16:09:13:484,-0.09,0.00,9.98,-0.17,-0.09,-0.39
16:09:13:504,-0.08,0.02,10.07,-0.07,-0.11,-0.42
16:09:13:525,-0.05,0.00,10.08,-0.24,-0.20,-0.29
16:09:13:545,-0.03,-0.01,10.02,-0.31,-0.20,-0.34
16:09:13:564,-0.05,-0.02,10.05,-0.30,-0.08,-0.35
16:09:13:584,-0.08,0.03,10.06,-0.23,-0.22,-0.31
16:09:13:605,-0.07,0.00,10.01,-0.21,-0.06,-0.36
16:09:13:625,-0.08,0.00,10.06,-0.12,0.01,-0.44
16:09:13:645,-0.06,0.00,10.02,-0.16,-0.08,-0.38
16:09:13:665,-0.07,0.00,10.04,-0.20,-0.09,-0.38
16:09:13:685,-0.06,0.00,10.08,-0.25,-0.19,-0.31
16:09:13:705,-0.08,0.00,10.04,-0.21,-0.10,-0.39
16:09:13:725,-0.06,0.02,10.05,-0.17,-0.09,-0.39
16:09:13:745,-0.05,-0.01,10.08,-0.22,0.00,-0.34
16:09:13:765,-0.05,-0.02,10.00,-0.20,-0.28,-0.36
16:09:13:785,-0.08,0.00,10.04,-0.30,-0.03,-0.34
16:09:13:805,-0.08,0.01,10.03,-0.31,-0.26,-0.36
16:09:13:825,-0.06,0.00,10.05,-0.20,-0.06,-0.36
16:09:13:845,-0.03,0.00,10.05,-0.22,-0.33,-0.39
16:09:13:865,-0.06,0.00,10.10,-0.31,-0.10,-0.34
16:09:13:885,-0.07,-0.01,10.05,-0.20,-0.11,-0.40
16:09:13:905,-0.06,0.00,10.06,-0.30,-0.19,-0.36
16:09:13:925,-0.05,0.01,10.06,-0.25,-0.03,-0.44
16:09:13:945,-0.06,0.00,10.04,-0.07,-0.15,-0.38
16:09:13:965,-0.07,0.00,10.07,-0.21,-0.03,-0.40
16:09:13:985,-0.07,0.00,10.05,-0.24,-0.06,-0.36
16:09:14:005,-0.08,0.00,10.02,-0.31,-0.26,-0.34
16:09:14:025,-0.05,-0.01,10.07,-0.22,-0.02,-0.36
16:09:14:045,-0.08,0.01,10.02,-0.21,0.01,-0.36
16:09:14:065,-0.07,0.00,10.04,-0.24,-0.14,-0.41
16:09:14:085,-0.08,0.00,10.05,-0.15,-0.11,-0.40
16:09:14:105,-0.05,0.00,10.04,-0.23,-0.22,-0.36
16:09:14:125,-0.05,0.00,10.03,-0.21,-0.12,-0.39
16:09:14:145,-0.09,-0.01,10.08,-0.22,-0.16,-0.47
16:09:14:165,-0.08,0.00,10.02,-0.23,-0.14,-0.35
16:09:14:185,-0.07,0.00,10.04,-0.18,-0.21,-0.37
16:09:14:205,-0.05,0.00,10.08,-0.10,-0.23,-0.37
16:09:14:225,-0.04,0.00,10.07,-0.28,-0.15,-0.32
16:09:14:245,-0.06,0.01,10.05,-0.29,-0.27,-0.34
16:09:14:265,-0.07,0.00,10.05,-0.24,-0.13,-0.40
16:09:14:285,-0.09,0.01,10.01,-0.22,-0.06,-0.41
16:09:14:305,-0.07,-0.01,10.05,-0.11,0.22,-0.39
16:09:14:325,-0.05,-0.02,10.08,-0.17,-0.16,-0.31
16:09:14:345,-0.08,0.00,10.02,-0.26,-0.23,-0.36
16:09:14:365,-0.06,0.00,10.05,-0.22,-0.19,-0.29
16:09:14:385,-0.08,-0.01,10.05,-0.08,-0.03,-0.35
16:09:14:405,-0.05,0.00,10.07,-0.26,-0.16,-0.37
16:09:14:425,-0.05,0.01,10.07,-0.32,-0.15,-0.30
16:09:14:445,-0.09,0.02,10.04,-0.21,0.04,-0.35
16:09:14:465,-0.08,0.00,10.03,-0.20,0.04,-0.37
16:09:14:485,-0.06,0.01,10.04,-0.25,-0.12,-0.40
16:09:14:505,-0.05,0.00,10.09,-0.28,0.01,-0.40
16:09:14:525,-0.02,0.00,10.07,-0.27,-0.16,-0.44
16:09:14:545,-0.08,0.03,10.01,-0.22,-0.20,-0.40
16:09:14:565,-0.07,0.00,10.04,-0.27,-0.11,-0.42
16:09:14:585,-0.08,0.00,10.05,-0.15,-0.06,-0.37
