Time,Ax,Ay,Az,Gx,Gy,Gz
17:24:18:2888,-0.59,1.40,-9.40,-0.17,-0.09,-0.31
17:24:18:3088,-0.57,1.37,-9.45,-0.23,-0.13,-0.35
17:24:18:3288,-0.58,1.39,-9.46,-0.08,-0.01,-0.34
17:24:18:3488,-0.61,1.37,-9.45,-0.16,-0.22,-0.40
17:24:18:3688,-0.60,1.40,-9.48,-0.17,-0.16,-0.35
17:24:18:3888,-0.58,1.43,-9.44,-0.15,-0.07,-0.32
17:24:18:4088,-0.60,1.41,-9.46,-0.30,-0.24,-0.33
17:24:18:4288,-0.60,1.41,-9.40,-0.25,-0.11,-0.34
17:24:18:4488,-0.60,1.42,-9.45,-0.28,-0.23,-0.41
17:24:18:4688,-0.59,1.36,-9.41,-0.22,-0.23,-0.36
17:24:18:4888,-0.61,1.42,-9.44,-0.15,0.00,-0.39
17:24:18:5089,-0.60,1.38,-9.40,-0.20,-0.02,-0.37
17:24:18:5290,-0.61,1.39,-9.43,-0.24,-0.03,-0.42
17:24:18:5490,-0.59,1.38,-9.42,-0.26,-0.10,-0.30
17:24:18:5689,-0.58,1.42,-9.41,-0.22,-0.04,-0.38
17:24:18:5889,-0.61,1.39,-9.47,-0.15,-0.15,-0.37
17:24:18:6089,-0.59,1.40,-9.42,-0.26,-0.10,-0.43
17:24:18:6289,-0.61,1.39,-9.50,-0.05,0.06,-0.36
17:24:18:6489,-0.60,1.39,-9.36,-0.35,-0.39,-0.41
17:24:18:6689,-0.59,1.43,-9.45,-0.11,-0.17,-0.35
17:24:18:6889,-0.61,1.37,-9.47,-0.20,-0.21,-0.36
17:24:18:7089,-0.61,1.41,-9.41,-0.20,-0.23,-0.42
17:24:18:7290,-0.60,1.39,-9.49,-0.17,-0.12,-0.37
17:24:18:7490,-0.60,1.41,-9.43,-0.23,-0.28,-0.42
17:24:18:7690,-0.57,1.41,-9.52,-0.19,-0.06,-0.29
17:24:18:7890,-0.59,1.39,-9.45,-0.30,-0.26,-0.31
17:24:18:8090,-0.59,1.42,-9.47,0.00,0.15,-0.32
17:24:18:8290,-0.59,1.38,-9.44,-0.32,-0.17,-0.32
17:24:18:8490,-0.61,1.40,-9.41,-0.18,-0.08,-0.37
17:24:18:8690,-0.61,1.42,-9.46,-0.23,-0.11,-0.29
17:24:18:8890,-0.60,1.41,-9.41,-0.25,-0.19,-0.34
17:24:18:9090,-0.58,1.42,-9.44,-0.05,0.12,-0.45
17:24:18:9290,-0.60,1.41,-9.37,-0.36,-0.21,-0.29
17:24:18:9490,-0.61,1.41,-9.44,-0.12,-0.15,-0.28
17:24:18:9690,-0.61,1.40,-9.43,-0.14,-0.03,-0.40
17:24:18:9890,-0.57,1.40,-9.45,-0.33,-0.31,-0.26
17:24:19:0090,-0.59,1.40,-9.49,-0.06,0.19,-0.32
17:24:19:0291,-0.60,1.38,-9.44,-0.24,-0.22,-0.28
17:24:19:0490,-0.59,1.38,-9.44,-0.14,-0.16,-0.45
17:24:19:0690,-0.60,1.41,-9.44,-0.31,-0.20,-0.34
17:24:19:0890,-0.59,1.41,-9.42,-0.20,-0.03,-0.36
17:24:19:1090,-0.57,1.42,-9.44,-0.21,-0.02,-0.39
17:24:19:1290,-0.59,1.41,-9.46,-0.23,-0.17,-0.36
17:24:19:1490,-0.58,1.40,-9.41,-0.17,-0.11,-0.37
17:24:19:1690,-0.61,1.42,-9.45,-0.16,0.04,-0.42
17:24:19:1890,-0.58,1.40,-9.45,-0.27,-0.09,-0.36
17:24:19:2090,-0.60,1.38,-9.41,-0.18,-0.08,-0.31
17:24:19:2290,-0.59,1.41,-9.44,-0.26,-0.13,-0.37
17:24:19:2490,-0.61,1.36,-9.40,-0.33,-0.21,-0.41
17:24:19:2690,-0.60,1.40,-9.44,-0.08,0.13,-0.40
17:24:19:2890,-0.59,1.39,-9.43,-0.28,-0.33,-0.32
17:24:19:3090,-0.59,1.40,-9.42,-0.24,-0.09,-0.32
17:24:19:3290,-0.59,1.42,-9.47,-0.17,-0.11,-0.43
17:24:19:3490,-0.60,1.39,-9.41,-0.11,-0.06,-0.38
17:24:19:3690,-0.61,1.42,-9.48,-0.22,-0.06,-0.38
17:24:19:3890,-0.58,1.38,-9.43,-0.22,-0.20,-0.43
17:24:19:4090,-0.59,1.39,-9.40,-0.23,-0.11,-0.33
17:24:19:4290,-0.59,1.41,-9.39,-0.19,-0.20,-0.39
17:24:19:4490,-0.60,1.37,-9.40,-0.18,-0.04,-0.35
17:24:19:4690,-0.60,1.42,-9.43,-0.09,0.04,-0.36
